Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Technical Manager (Ready Mix Concrete),Ras al-Khaimah,Al Hamra Group,"5,000-15,000",Required Technical Manager (Ready Mix Concrete) based in Ras Al Khaimah UAE. Develop technical skills for quality by training technicians.,None,None,3/15/21
Maintenance Supervisor,Ras al-Khaimah,Al Hamra Group,"3,000-7,000","Strong knowledge on Technical & Repair aspects. Should be able to resolve technical issues and has expertise in handling Heavy Trucks, Trailers, Hydraulic…",None,None,3/14/21
Engineering Manager,Ras al-Khaimah,JAMS HR Solutions,None,Review to include not just technical content but also adherence to drafting standards and other critical formatting issues.,None,None,3/7/21
Technical Sales Engineer,Ras al-Khaimah,ISCS,"5,000-9,000","Work closely with Technical Service department to develop performance data, solve customers’ formulating problems and provide technical assistance to customers.",None,1,2/20/21
Business Development Manager,Ras al-Khaimah,Cubit Technologies,None,Minimum 2-3 Years’ Experience in Technical Direct Sales.,None,None,2/20/21
UAE National- Receptionist,Ras al-Khaimah,Al-Futtaim,None,"In case of technical information or any other serious nature, the inquiries are directed to the concerned person for their handling.",None,None,2/20/21
Export Sales Manager - Printing & Packaging Experienced Only,Ras al-Khaimah,Majan Printing & Packaging,None,"Including but not limited to new market share generation, market penetration, feasibility reporting, contingency plans, product market share development,…",None,10,3/22/21
Business Development Manager - Printing & Packaging Experien...,Ras al-Khaimah,Majan Printing & Packaging,None,"Including but not limited to new market share generation, market penetration, feasibility reporting, contingency plans, product market share development,…",None,10,3/22/21
Project Fire Protection Engineer,Ras al-Khaimah,Al Pheniq Electro Mechanical Co. L.L.C,"4,000-5,000","Plans, schedules, conducts and coordinates the technical and management aspects of the assigned projects. Ensures that all unresolved site issues are promptly…",None,3,3/9/21
Electrician,Ras al-Khaimah,Hampton by Hilton,None,"Keep technical training knowledge and skills current. As an Electrician, you will be expected to will repair, maintain, install and monitor electrical equipment…",None,None,2/20/21
"Security Engineer, Pre-Sales, UAE",Ras al-Khaimah,Vectra,None,Pre-sales technical support and technical account management for Vectra's Regional Sales Managers. Develop and maintain an in-depth technical knowledge of the…,None,None,2/20/21
Project Engineer,Ras al-Khaimah,KAY Invest Group,"5,000-6,000","Liaising with project managers, clients, contractors, and subcontractors. Suggest process and technical design changes for value engineering and efficiency and…",None,7,3/21/21
Operation Manager (Contracting Company),Umm al-Quwain City,AL FAISAL GROUP,None,"Develop and implement project execution strategy, ensure the implementation of quality control standards and cost control on project for on time completion.",None,8,3/21/21
