Title,Location,Company,Salary,Synopsis,Level,Experience,Date Posted
Manager – Information Security & Risk,Sharjah,Mbr Headhunters,None,Monitors environmental and market trends and pro-actively assesses impact to business strategies and advises necessary security controls in collaboration with…,None,None,2021-03-12
BU Head Additives,Sharjah,Cerentral Consultants,None,"Integration of technical, marketing and sales additives business line. Support the strategic business objectives for current and new products in.",None,None,2021-03-12
OPERATIONS EXECUTIVE,Sharjah,Agile Consultants,None,Reports upon the managers requests. 3 years’ experience in business setup / company formation with knowledge of Freezones.,None,None,2021-03-12
Sales Engineer,Sharjah,United Gulf Equipment & Machinery,"5,000-8,000",Understanding of DSO and collection process. Actively driving and managing the sales process with a strategic approach. Determine scope and develop proposals.,None,,2021-03-12
Sous Chef,Sharjah,"Marriott International, Inc",None,"Performs all duties of kitchen managers and employees as necessary. Participates in the employee performance appraisal process, providing feedback as needed.",None,None,2021-04-09
Master Technician - Honda,Sharjah,Al-Futtaim,None,We are looking to recruit an experienced Master Technician to join our Trading Enterprises team in Sharjah. You will be working in a busy workshop environment…,None,None,2021-03-29
Enterprise Architect,Sharjah,Mbr Headhunters,None,Manages the delivery of Enterprise Architecture and IT strategy solutions to the business; ensures that business and technology are in alignment by linking the…,Architect,None,2021-03-12
Indoor Sales Coordinator,Sharjah,Innov8 Products FZC,None,"You will be responsible for dealing with clients on the phone and at the office, organize appointments and manage the online calendar system, prepare quotations…",None,None,2021-04-11
Manager – Service Desk,Sharjah,Mbr Headhunters,None,Demonstrates the ability to contribute and successfully deliver against business strategy and set KPIs. Partners with line managers to drive related activities…,None,None,2021-03-12
Uniforms Products & Service Delivery Supervisor,Sharjah,Action Hospitality (ACH),None,Prepares and raises ISR for purchases for line manager and follows up on the process all through and verifies delivery against ISR and specification to ensure…,None,None,2021-03-12
Assistant Production Manager,Ras al-Khaimah,Trovec Management Consultancy,"10,000","Ensuring that manufacturing processes run reliably and efficiently. Estimating, Negotiating and Agreeing budgets and timescales with clients and managers.",None,3,2021-04-01
Operations Cum Admin Manager - Constructions,Ras al-Khaimah,KAY Invest Group,"8,000-10,000","Develop all business processes and policies needed to commence the operation. Knowledge of business process and functions (finance, HR, procurement, operations…",None,10,2021-03-21
Operations Manager - Hospitality,Ras al-Khaimah,KAY Invest Group,"8,000-10,000","Develop all business processes and policies needed to optimize and improve efficiency of operations. Knowledge of business process and functions (Finance, HR,…",None,10,2021-03-21
Manager – Manufacturing IT,Ras al-Khaimah,Julphar,None,"Act as a key lead representative and subject matter expert for SAP PP, QM, MM and business processes, attending and leading meetings when required.",None,None,2021-03-12
HR Officer,Ras al-Khaimah,Al Hamra Group,"5,000","Assist in performance management processes. Be actively involved in recruitment by preparing job descriptions, posting ads and managing the hiring process.",None,None,2021-03-23
Regional Manager – APAC & CIS,Ras al-Khaimah,Julphar,None,MBA Degree is a plus - Experience: • Minimum of 7 years of experience in Asia Pacific & CIS markets and 10 years within the pharmaceutical industry - Training:…,None,None,2021-03-12
Graphic Designer,Ras al-Khaimah,Doubletree by Hilton,None,"Interacting With Computers - Using computers and computer systems (including hardware and software) to program, write software, set up functions, enter data, or…",None,None,2021-04-09
Sales Engineer,Ras al-Khaimah,Kirby Building Systems UAE LLC,"9,000-10,000",Assist his sales manager in preparing the weekly / monthly sales/job reports. Communicate with all repeated customers / potential customers/consultants/end…,None,//2,2021-03-29
Business Development Manager - Printing & Packaging Experien...,Ras al-Khaimah,Majan Printing & Packaging,None,Cultivate effective business relationships with executive decision makers of clients to ease and strengthen the business association.,None,10,2021-03-22
Manufacturing Industry Safety Officer,Ras al-Khaimah,Majan Printing & Packaging,"3,000-4,000","Maintaining the utmost confidentiality in dealing with employee records and business information. Works with Safety manager in collaboration with environmental,…",None,5,2021-03-12
Territory Sales Manager,Ras al-Khaimah,Guardian Glass,None,"Develop sales strategies to acquire more business for existing & new customers. Bachelor’s degree in engineering, business administration or related field.",None,None,2021-03-22
Assistant Finance Manager,Ras al-Khaimah,JVJ Recruitment & Marketing,"8,000-13,000",Broad-based business orientation and experience partnering with business leaders to achieve objectives. Track record of developing and executing strategic…,None,None,2021-03-12
HR MANAGER,Ras al-Khaimah,Agile Consultants,None,"Maintaining a smooth onboarding process. Performing tasks such as legal documentation, business approvals, and implementation of government reforms.",None,None,2021-03-12
QA Specialist-(Batch Release & Review),Ras al-Khaimah,Julphar,None,‎ • Advanced knowledge of Product/process/quality and able to identify the gaps in the areas to ‎improve the systems.,None,None,2021-03-12
Real Estate Manager,Ras al-Khaimah,JAMS HR Solutions,None,"Initiate work processes to enhance business growth. Prepare financial budgets, reports & statements relating to real estate business.",None,None,2021-03-24
Senior Chef De Partie,Ras al-Khaimah,Inspire Global Consulting,"6,000-7,000",A good sense of business; to be efficient and cost-effective. Complete daily food orders based upon scheduled events and projected levels of business.,Senior,3,2021-04-01
Warehouse Executive,Ras al-Khaimah,JAMS HR Solutions,None,"As a warehouse manager you has to do 3PL logistics activities. Develop and maintain complete warehouse setup from freight forwarding, storing, inventory, health…",None,None,2021-03-12
Cluster Director of Revenue,Ras al-Khaimah,Doubletree by Hilton,None,Ensure yield exemptions are investigated and analysed and new business opportunities are identified. Ensure Team Members have current knowledge for all relevant…,None,None,2021-03-12
Reservations Agent,Ras al-Khaimah,WHR Solution,None,"Update reservations ensuring a flawless check in and check out process. Ensures guest satisfaction through the right process of welcome, confirmation and…",None,None,2021-03-12
Administration and accountant assistant,Ras al-Khaimah,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Perform research, reconcile all bank accounts, and resolves all issues in processes.",None,None,2021-03-15
Export Sales Manager - Printing & Packaging Experienced Only,Ras al-Khaimah,Majan Printing & Packaging,None,Cultivate effective business relationships with executive decision makers in key accounts to ease and strengthen the business association.,None,10,2021-03-22
"RC RAK, Al Hamra Beach-Spa Receptionist",Ras al-Khaimah,"Marriott International, Inc",None,"Report accidents, injuries, and unsafe work conditions to manager. Obtain assigned bank and ensure accuracy of contracted monies, obtain change required for…",None,None,2021-03-24
QA Senior Specialist (Quality Shipping),Ras al-Khaimah,Julphar,None,Responsible to ensure timely completion of shipping and check Gate-pass release prior to ‎shipping process. Job Title: QA Senior Specialist (Quality Shipping)…,Senior,None,2021-03-12
Director of Human Resources at InterContinental® Ras Al Khai...,Ras al-Khaimah,InterContinental Hotels,None,"In this role, you will also drive and improve organizational capability, systems, and processes, and ensure winning becomes a habit through embedding high…",None,None,2021-04-02
General Accountant - SAGE 300 Experienced,Ras al-Khaimah,KAY Invest Group,"5,000-7,000","Trade credit follow up & reconciliation to ensure timely payment & process with accounts executives. Established, excellent business communication and document…",None,10,2021-03-12
Relationship Manager,Umm al-Quwain,JAMS HR Solutions,None,The role will focus on the management of current music accounts maintaining their business with the company by offering them more business opportunities.,None,None,2021-04-07
PRO,Umm al-Quwain City,AL FAISAL GROUP,None,"Makes sure all business and trade Licenses are updated, follow-up official approvals and permits, to prevent unnecessary violations.",None,3,2021-03-31
Administration and accountant assistant,Umm al-Quwain City,Company LLC Sharjah,"1,500-2,000","Monitor work of production manager and provide status on all business. Perform research, reconcile all bank accounts, and resolves all issues in processes.",None,None,2021-03-15
